"lex_1";"lex_2";"w1w2";"w1";"w2";"dice";"loglikelihood";"mi3";"tscore";"agr"
"обязанность";"заключаться";"107";"30622";"26226";"8.417839696761042";"636.0221962798007";"13.29480542852727";"10.144738433982381";"11.613454421622285"
"обязанность";"вменяться";"57";"30622";"144";"8.4020329852788";"884.1835462064154";"16.61016599316057";"7.548334806703805";"11.197280656985509"
"обязанность";"вытекать";"71";"30622";"8117";"8.391224934086498";"529.1240558339728";"13.237149213595691";"8.350409823504354";"10.513592194316955"
"обязанность";"следить";"110";"30622";"29911";"8.382683596494232";"631.4416680747275";"13.246285001910831";"10.263858732667012";"11.660102829403288"
"обязанность";"почитать";"80";"30622";"18670";"8.269656740175813";"483.1768858131785";"12.762232156718797";"8.780153248987386";"10.585572924275088"
"обязанность";"распределять";"54";"30622";"2788";"8.265520691773418";"488.30399839117473";"13.48469785704533";"7.3186391406545495";"9.934265827753578"
"обязанность";"заботиться";"72";"30622";"14064";"8.26239776713657";"460.094815858322";"12.729450226356128";"8.354964321278365";"10.31281253929762"
"обязанность";"определять";"112";"30622";"38896";"8.262305061029249";"589.3617080707828";"13.0376754065623";"10.294034038048324";"11.58491581377171"
"обязанность";".";"46";"30622";"59";"8.190389727574917";"807.3213894431569";"16.859212234794487";"6.781646021498801";"10.692670834627705"
"обязанность";"исправлять";"52";"30622";"4470";"8.178662435893099";"417.0694596172344";"12.899412957369588";"7.162364911355403";"9.611987450207536"
"обязанность";"поставлять";"50";"30622";"4759";"8.131239954117504";"390.85372532669913";"12.719101664396248";"7.0181515273059505";"9.447993584457082"
"обязанность";"принять";"246";"30622";"149341";"8.097972163304956";"1030.396313508803";"14.0528325363331";"14.935752115783357";"14.487567887236501"
"обязанность";"защищать";"67";"30622";"19483";"8.075963717458482";"375.7055798330521";"12.187605777959932";"7.998208271166482";"9.873145868414765"
"обязанность";"забывать";"69";"30622";"26218";"7.979258102946168";"350.9210901182695";"11.978943526266946";"8.058462792159931";"9.825063393984145"
"обязанность";"охранять";"49";"30622";"10865";"7.951832074537804";"300.83363985172724";"11.83298449087427";"6.877963334876106";"9.021465150982452"
"обязанность";"назначить";"83";"30622";"42963";"7.90579130875833";"372.5716885045408";"12.039252753475903";"8.739655377351273";"10.257627409211489"
"обязанность";"пренебрегать";"38";"30622";"3359";"7.897176516417508";"302.64528372411564";"12.244185378799786";"6.121571301653933";"8.657577826793789"
"обязанность";"являться";"192";"30622";"142343";"7.889798011714401";"731.1364493155886";"13.357316688388913";"13.048717511253631";"13.202115443183368"
"обязанность";"манкировать";"34";"30622";"302";"7.880219844735741";"430.1996111915701";"14.319480045706536";"5.826879722736272";"9.134434187099608"
"обязанность";"почесть";"33";"30622";"1692";"7.80639889018965";"298.8460110788025";"12.506681633466194";"5.7214045942937055";"8.459065300438471"
"обязанность";"устанавливать";"44";"30622";"12876";"7.796866575469901";"246.15554878889148";"11.340273998569005";"6.480628940720793";"8.572753809064494"
"обязанность";"установить";"80";"30622";"49514";"7.783693344942227";"331.74706386815785";"11.786894656403335";"8.509019024014322";"10.01473468771833"
"обязанность";"вступить";"53";"30622";"23639";"7.7618780782864425";"253.06262382240072";"11.291048060448405";"7.024810482043899";"8.906035749327497"
"обязанность";"принимать";"115";"30622";"90951";"7.7298091245370895";"423.6770600713339";"12.267545695384621";"10.05697211821847";"11.107401362040275"
"обязанность";"сложить";"45";"30622";"19751";"7.672599074102687";"216.25073298764428";"10.979853556585022";"6.4767090084755505";"8.432871186119028"
"обязанность";"определить";"63";"30622";"40106";"7.669685093865838";"257.8426070884082";"11.28094844037054";"7.539973006405761";"9.222691945795926"
"обязанность";"совмещать";"28";"30622";"1620";"7.6443264612992055";"246.7620138781727";"12.057257591532103";"5.2674315940512155";"7.969365067259127"
"обязанность";"поручить";"41";"30622";"17317";"7.629034598901031";"200.0714274537576";"10.832097732393693";"6.190486976561973";"8.188770355873318"
"обязанность";"связать";"90";"30622";"75444";"7.621140030047372";"321.6963658902889";"11.719108562052655";"8.861570898684276";"10.190667857996724"
