"lex_1";"lex_2";"w1w2";"w1";"w2";"dice";"loglikelihood";"mi3";"tscore";"agr"
"решение";"отметить";"91";"92450";"36051";"7.440314721688497";"265.6337266287495";"11.385764874253832";"8.642317282918022";"9.919646795728406"
"решение";"иметься";"94";"92450";"41379";"7.4321238182336264";"256.51738171034333";"11.345231798349072";"8.682269622650514";"9.924835585778478"
"решение";"приходить";"128";"92450";"89846";"7.431790425907621";"245.6698737673349";"11.496114655463003";"9.428645947169938";"10.411186044559582"
"решение";"прийтись";"141";"92450";"108504";"7.43107576580976";"249.2046425217695";"11.597613589774644";"9.705298914125077";"10.609349960260623"
"решение";"создавать";"90";"92450";"36336";"7.427049459797795";"259.6263836418842";"11.344740982928146";"8.577657183176768";"9.864648953890528"
"решение";"представить";"120";"92450";"79473";"7.425836942201115";"242.01594737079333";"11.425178844312745";"9.232340754936205";"10.270401368826025"
"решение";"объявлять";"72";"92450";"10887";"7.424062528541351";"340.78370332422116";"11.880549897449677";"8.180720592432548";"9.858572878235925"
"решение";"действовать";"114";"92450";"71247";"7.423573191969616";"241.12071720763188";"11.38056358948489";"9.09311113852508";"10.172744444752261"
"решение";"объяснять";"92";"92450";"39919";"7.421587001511559";"253.43839940470906";"11.31663428741837";"8.603752222999454";"9.86739668845069"
"решение";"подходить";"95";"92450";"45546";"7.412044093948479";"244.7775394159029";"11.28102882783949";"8.637567317266168";"9.871202860263983"
"решение";"поддерживать";"83";"92450";"28248";"7.41094095141649";"265.3258021334907";"11.353620122064262";"8.37442875267563";"9.75090164021623"
"решение";"уйти";"149";"92450";"125212";"7.406394806654729";"242.10529260724374";"11.619951574418561";"9.77163491287035";"10.655793001482865"
"решение";"ориентировать";"66";"92450";"4161";"7.404354037233033";"425.70917685724186";"12.581329753379027";"8.002459632788534";"10.034021301463188"
"решение";"рассмотреть";"73";"92450";"18259";"7.368946205503332";"275.270696944879";"11.404841171591132";"8.03672395286085";"9.57379549720486"
"решение";"состоять";"105";"92450";"68360";"7.359128707869398";"214.78597646135918";"11.175214149525734";"8.663372952644737";"9.839463806682456"
"решение";"представляться";"77";"92450";"26627";"7.349426980748733";"243.8830705980693";"11.187611484282293";"8.054671909129727";"9.492762503755465"
"решение";"наметить";"66";"92450";"9625";"7.3493388063985945";"317.00654578362474";"11.742721303205983";"7.842808969636807";"9.596661917809186"
"решение";"опубликовать";"70";"92450";"16046";"7.3471738376856806";"275.50061083180753";"11.408147086117166";"7.911350456827674";"9.500202611592572"
"решение";"дожидаться";"67";"92450";"11583";"7.345376364466533";"299.79966706720177";"11.602660309523243";"7.849448397983235";"9.54329520547965"
"решение";"исполнить";"78";"92450";"29114";"7.341659855199144";"236.1334938856399";"11.13702827922686";"8.049256841086672";"9.46809384543386"
"решение";"предстоять";"75";"92450";"25813";"7.329969057209606";"238.19956816196955";"11.13970705691579";"7.9527321924614";"9.412284894016098"
"решение";"утверждать";"82";"92450";"37844";"7.3223177133539865";"216.8293352938088";"11.024806252251116";"8.063361292544894";"9.428520350097813"
"решение";"обосновать";"60";"92450";"3180";"7.319249885438458";"407.72875153836776";"12.56427344717477";"7.6485163209923135";"9.802961313915636"
"решение";"заключаться";"74";"92450";"26226";"7.313059904005546";"231.04010559316464";"11.083564951803831";"7.878642550010494";"9.344701516639613"
"решение";"ехать";"125";"92450";"109355";"7.306403754260608";"195.0706837496512";"11.228462698392942";"8.858588881742563";"9.973381313227968"
"решение";"назреть";"58";"92450";"1248";"7.3057580678248355";"499.4738338863272";"13.397907718992576";"7.576874629324132";"10.075428878318817"
"решение";"осуществить";"64";"92450";"11369";"7.301625986640266";"283.0318242460784";"11.4838798542326";"7.662662763033064";"9.380676869723938"
"решение";"сделать";"248";"92450";"310349";"7.300382969523113";"253.83513580829737";"12.240709725109548";"11.0700556411783";"11.640676000322106"
"решение";"подойти";"106";"92450";"80992";"7.292987746139766";"188.55367314160884";"11.034087855274041";"8.428299623895857";"9.643578097399327"
"решение";"казаться";"224";"92450";"275355";"7.289485047010277";"234.89216488210292";"12.05499793861495";"10.599450861000724";"11.303820516967447"
"решение";"просить";"135";"92450";"132173";"7.276243238680589";"186.95294693397094";"11.26983362206332";"8.918675836939087";"10.025566957106209"
"решение";"предусматривать";"59";"92450";"6132";"7.272040656321206";"322.34103883175203";"11.857212328008144";"7.4916462147551375";"9.424968957756315"
"решение";"назвать";"97";"92450";"69888";"7.270422298646645";"181.93363098347822";"10.915359932128316";"8.164444163449696";"9.44022492792506"
"решение";"записать";"67";"92450";"22422";"7.246266055976698";"216.2471057110664";"10.94215619574205";"7.535119855413505";"9.080223478063292"
"решение";"учинить";"57";"92450";"7321";"7.225565609484151";"287.8354494429536";"11.576527830139698";"7.3196558147610284";"9.205226735209997"
"решение";"подсказывать";"55";"92450";"4092";"7.222746939991197";"336.6971832884256";"12.051086664908587";"7.285224127318177";"9.369891532541578"
"решение";"содержать";"68";"92450";"27782";"7.215476397122122";"194.68676032802816";"10.772255743853677";"7.446485547879774";"8.95630764962165"
"решение";"прекратить";"61";"92450";"15439";"7.215162844930427";"228.65438996455313";"11.033845774160698";"7.341019154169313";"8.99998184288523"
"решение";"поручить";"62";"92450";"17317";"7.214166349168692";"220.93350411190573";"10.967835434465815";"7.351961821533856";"8.979705305802572"
"решение";"пытаться";"88";"92450";"63646";"7.21225751346256";"164.49012225479186";"10.71679492138286";"7.770327614141712";"9.125404512278614"
"решение";"изменять";"57";"92450";"9017";"7.208709546947216";"264.80278693749153";"11.368163076286434";"7.266332096637208";"9.088720935369624"
"решение";"готовить";"67";"92450";"27181";"7.205672515713651";"192.67835514379377";"10.749680615668609";"7.397109934379337";"8.917206360378078"
"решение";"сводиться";"56";"92450";"7745";"7.203625305106851";"274.7280111113673";"11.467128555637169";"7.237640651604893";"9.110156738029202"
"решение";"внести";"62";"92450";"18797";"7.200773332232282";"211.4491890629348";"10.88582682980137";"7.307345077428794";"8.918884072488629"
"решение";"сообщать";"68";"92450";"29732";"7.19938787037506";"186.37544157144407";"10.704420165965827";"7.390353335600481";"8.8943491768209"
"решение";"организовать";"66";"92450";"26372";"7.1974200686351635";"191.61652415029954";"10.734782342128778";"7.353484362059581";"8.884709003842348"
"решение";"проверить";"60";"92450";"17621";"7.178610851678232";"208.18116525934312";"10.852063271380262";"7.205975184604702";"8.843059348173927"
"решение";"ставить";"80";"92450";"55465";"7.170780751799287";"155.16402357745216";"10.568448670131575";"7.472277950711998";"8.88652834188108"
"решение";"явиться";"83";"92450";"61116";"7.1701020673299505";"152.6773912765143";"10.58186908299988";"7.518049305055544";"8.919361720753116"
"решение";"относиться";"84";"92450";"63337";"7.167719010773897";"151.23429158237008";"10.582101677277112";"7.524751053145063";"8.923434357946444"
"решение";"настаивать";"57";"92450";"13764";"7.162987242550905";"218.7149417471507";"10.94521827286897";"7.117082279459275";"8.825985441561164"
"решение";"выработать";"54";"92450";"8566";"7.159097028005704";"250.57672646331287";"11.257272217800198";"7.071766657573302";"8.922376495366338"
"решение";"получать";"87";"92450";"70309";"7.159029441133506";"146.79932185032587";"10.582945499882298";"7.53807848974823";"8.931689304428394"
"решение";"идти";"271";"92450";"415611";"7.156909203347745";"203.38897865592583";"12.21472769330739";"10.469214047768771";"11.308341998562122"
"решение";"указывать";"67";"92450";"33398";"7.155009691448571";"167.9964796920773";"10.543702797523212";"7.216818343904569";"8.72307215158991"
"решение";"взять";"175";"92450";"236389";"7.154609606214593";"160.53766839116906";"11.467000125924644";"8.987053685386178";"10.15157848524134"
"решение";"оказываться";"77";"92450";"52478";"7.152960256057689";"151.55426199220813";"10.509143188708064";"7.35537116719255";"8.791965013699798"
"решение";"приходиться";"86";"92450";"69944";"7.149713716599059";"144.2277208118898";"10.553467924182486";"7.48328785805131";"8.886767600053957"
"решение";"стоять";"205";"92450";"295842";"7.146644246817667";"169.94343659257885";"11.717325366688781";"9.413093341392681";"10.50220345394764"
"решение";"смочь";"78";"92450";"55389";"7.145976884466166";"148.16725536587666";"10.493866419287613";"7.343057306044702";"8.778215221718312"
"решение";"объяснить";"76";"92450";"52200";"7.1418082104419955";"148.59644800562785";"10.475238483270955";"7.296465308121276";"8.74255192649626"
"решение";"удаться";"83";"92450";"66151";"7.137840895023296";"141.91607409762733";"10.502702773085671";"7.386861812090741";"8.808065283491379"
"решение";"принадлежать";"76";"92450";"53410";"7.133477984308052";"145.68489997062537";"10.452322983807868";"7.263518710026607";"8.713245294155879"
"решение";"посвятить";"63";"92450";"28662";"7.1318108906597635";"168.187767053478";"10.511952932839272";"7.080081450138808";"8.62702051490128"
"решение";"обратиться";"75";"92450";"52060";"7.129531305803879";"145.31503609576322";"10.438188398343065";"7.233314616985197";"8.689229005877346"
"решение";"строить";"67";"92450";"37370";"7.123935645363452";"154.8090193051258";"10.431330571976059";"7.101631244440875";"8.60694272730082"
"решение";"считаться";"68";"92450";"40153";"7.117539904823692";"150.415390030016";"10.403946915426742";"7.090377036029962";"8.588824500082449"
"решение";"начать";"148";"92450";"196204";"7.11737543631797";"139.5398377856879";"11.150602844309619";"8.33719826364775";"9.641824862141181"
"решение";"отвечать";"113";"92450";"129959";"7.108261691106614";"129.2361151985914";"10.753065397341565";"7.728134219287394";"9.115982265199431"
"решение";"включать";"55";"92450";"16917";"7.098015887664713";"186.0981301973601";"10.631801479504812";"6.874728974789764";"8.549313053419228"
"решение";"заняться";"56";"92450";"18984";"7.097311104922596";"179.40724899807952";"10.57057951037254";"6.88113562171241";"8.528633607499374"
"решение";"нарушать";"52";"92450";"11053";"7.097035022366637";"212.10764615888792";"10.889150228716018";"6.847262501388425";"8.634863637201944"
"решение";"перейти";"69";"92450";"44909";"7.096900469752127";"141.16039075999873";"10.335802250996327";"7.023286485967981";"8.520052832644874"
"решение";"означать";"60";"92450";"27388";"7.093595633088819";"159.82120077192923";"10.41104968270804";"6.906667707345661";"8.479720552183952"
"решение";"изложить";"52";"92450";"11798";"7.08986294431663";"205.66196418724755";"10.823922087463952";"6.8227387669356085";"8.593532034991835"
"решение";"выйти";"146";"92450";"201037";"7.08716517801429";"130.11999158030093";"11.085451851705068";"8.133641890210248";"9.49553029340316"
"решение";"направлять";"51";"92450";"10090";"7.08696456794658";"215.00730765965005";"10.922053021108013";"6.806047716742993";"8.621833565226025"
"решение";"вытекать";"50";"92450";"8117";"7.086590734963663";"229.78220854786406";"11.080229345805954";"6.798582844555528";"8.679277455188139"
"решение";"основываться";"48";"92450";"4665";"7.080697069201603";"268.5580312172768";"11.511636155724918";"6.768371488095618";"8.826949073022863"
"решение";"взяться";"58";"92450";"25631";"7.074464082473237";"157.85497805024661";"10.375647432547753";"6.816889410198026";"8.410091622977905"
"решение";"лежать";"112";"92450";"135773";"7.073567551742006";"119.5959120064532";"10.682633197625675";"7.537660897863617";"8.973408858397283"
"решение";"положить";"80";"92450";"71039";"7.070672826465129";"122.93179629065442";"10.320971839313936";"7.05895722733801";"8.53553154515155"
"решение";"служить";"86";"92450";"84162";"7.065783961800089";"119.12729105127036";"10.368419333095488";"7.119354983134457";"8.59165047277303"
"решение";"опираться";"51";"92450";"12393";"7.0647535412239";"195.08228704523765";"10.716466058390793";"6.729498481928815";"8.492140017191339"
